"","Id","MSSubClass","MSZoning_C (all)","MSZoning_FV","MSZoning_RH","MSZoning_RL","MSZoning_RM","LotFrontage","LotArea","Street_Grvl","Street_Pave","Alley_Grvl","Alley_Pave","Alley_None","LotShape_IR1","LotShape_IR2","LotShape_IR3","LotShape_Reg","LandContour_Bnk","LandContour_HLS","LandContour_Low","LandContour_Lvl","Utilities_AllPub","Utilities_NoSeWa","LotConfig_Corner","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","LandSlope_Gtl","LandSlope_Mod","LandSlope_Sev","Neighborhood_Blmngtn","Neighborhood_Blueste","Neighborhood_BrDale","Neighborhood_BrkSide","Neighborhood_ClearCr","Neighborhood_CollgCr","Neighborhood_Crawfor","Neighborhood_Edwards","Neighborhood_Gilbert","Neighborhood_IDOTRR","Neighborhood_MeadowV","Neighborhood_Mitchel","Neighborhood_NAmes","Neighborhood_NoRidge","Neighborhood_NPkVill","Neighborhood_NridgHt","Neighborhood_NWAmes","Neighborhood_OldTown","Neighborhood_Sawyer","Neighborhood_SawyerW","Neighborhood_Somerst","Neighborhood_StoneBr","Neighborhood_SWISU","Neighborhood_Timber","Neighborhood_Veenker","Condition1_Artery","Condition1_Feedr","Condition1_Norm","Condition1_PosA","Condition1_PosN","Condition1_RRAe","Condition1_RRAn","Condition1_RRNe","Condition1_RRNn","Condition2_Artery","Condition2_Feedr","Condition2_Norm","Condition2_PosA","Condition2_PosN","Condition2_RRAe","Condition2_RRAn","Condition2_RRNn","BldgType_1Fam","BldgType_2fmCon","BldgType_Duplex","BldgType_Twnhs","BldgType_TwnhsE","HouseStyle_1.5Fin","HouseStyle_1.5Unf","HouseStyle_1Story","HouseStyle_2.5Fin","HouseStyle_2.5Unf","HouseStyle_2Story","HouseStyle_SFoyer","HouseStyle_SLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle_Flat","RoofStyle_Gable","RoofStyle_Gambrel","RoofStyle_Hip","RoofStyle_Mansard","RoofStyle_Shed","RoofMatl_CompShg","RoofMatl_Membran","RoofMatl_Metal","RoofMatl_Roll","RoofMatl_Tar&Grv","RoofMatl_WdShake","RoofMatl_WdShngl","Exterior1st_AsbShng","Exterior1st_AsphShn","Exterior1st_BrkComm","Exterior1st_BrkFace","Exterior1st_CBlock","Exterior1st_CemntBd","Exterior1st_HdBoard","Exterior1st_ImStucc","Exterior1st_MetalSd","Exterior1st_Plywood","Exterior1st_Stone","Exterior1st_Stucco","Exterior1st_VinylSd","Exterior1st_Wd Sdng","Exterior1st_WdShing","Exterior2nd_AsbShng","Exterior2nd_AsphShn","Exterior2nd_Brk Cmn","Exterior2nd_BrkFace","Exterior2nd_CBlock","Exterior2nd_CmentBd","Exterior2nd_HdBoard","Exterior2nd_ImStucc","Exterior2nd_MetalSd","Exterior2nd_Other","Exterior2nd_Plywood","Exterior2nd_Stone","Exterior2nd_Stucco","Exterior2nd_VinylSd","Exterior2nd_Wd Sdng","Exterior2nd_Wd Shng","MasVnrType_BrkCmn","MasVnrType_BrkFace","MasVnrType_None","MasVnrType_Stone","MasVnrArea","ExterQual_Ex","ExterQual_Fa","ExterQual_Gd","ExterQual_TA","ExterCond_Ex","ExterCond_Fa","ExterCond_Gd","ExterCond_Po","ExterCond_TA","Foundation_BrkTil","Foundation_CBlock","Foundation_PConc","Foundation_Slab","Foundation_Stone","Foundation_Wood","BsmtQual_Ex","BsmtQual_Fa","BsmtQual_Gd","BsmtQual_TA","BsmtQual_no","BsmtCond_Fa","BsmtCond_Gd","BsmtCond_Po","BsmtCond_TA","BsmtCond_no","BsmtExposure_Av","BsmtExposure_Gd","BsmtExposure_Mn","BsmtExposure_No","BsmtExposure_nobase","BsmtFinType1_ALQ","BsmtFinType1_BLQ","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_Rec","BsmtFinType1_Unf","BsmtFinType1_nobase","BsmtFinSF1","BsmtFinType2_ALQ","BsmtFinType2_BLQ","BsmtFinType2_GLQ","BsmtFinType2_LwQ","BsmtFinType2_Rec","BsmtFinType2_Unf","BsmtFinType2_nobase","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating_Floor","Heating_GasA","Heating_GasW","Heating_Grav","Heating_OthW","Heating_Wall","HeatingQC_Ex","HeatingQC_Fa","HeatingQC_Gd","HeatingQC_Po","HeatingQC_TA","CentralAir_N","CentralAir_Y","Electrical_FuseA","Electrical_FuseF","Electrical_FuseP","Electrical_Mix","Electrical_SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual_Ex","KitchenQual_Fa","KitchenQual_Gd","KitchenQual_TA","TotRmsAbvGrd","Functional_Maj1","Functional_Maj2","Functional_Min1","Functional_Min2","Functional_Mod","Functional_Sev","Functional_Typ","Fireplaces","FireplaceQu_Ex","FireplaceQu_Fa","FireplaceQu_Gd","FireplaceQu_Po","FireplaceQu_TA","GarageType_2Types","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","GarageType_nogarage","GarageYrBlt","GarageFinish_Fin","GarageFinish_RFn","GarageFinish_Unf","GarageFinish_nogarage","GarageCars","GarageArea","GarageQual_Ex","GarageQual_Fa","GarageQual_Gd","GarageQual_Po","GarageQual_TA","GarageQual_nogarage","GarageCond_Ex","GarageCond_Fa","GarageCond_Gd","GarageCond_Po","GarageCond_TA","GarageCond_nogarage","PavedDrive_N","PavedDrive_P","PavedDrive_Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC_Ex","PoolQC_Fa","PoolQC_Gd","PoolQC_nopool","Fence_GdPrv","Fence_GdWo","Fence_MnPrv","Fence_MnWw","Fence_nofence","MiscFeature_Gar2","MiscFeature_Othr","MiscFeature_Shed","MiscFeature_TenC","MiscFeature_None","MiscVal","MoSold","YrSold","SaleType_COD","SaleType_Con","SaleType_ConLD","SaleType_ConLI","SaleType_ConLw","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD","SaleCondition_Abnorml","SaleCondition_AdjLand","SaleCondition_Alloca","SaleCondition_Family","SaleCondition_Normal","SaleCondition_Partial","log1p_SalePrice","area_per_car","above_and_ground_area","Total_Bathrooms","one_and_two","Total_Porch_Area"
"454",454,60,0,1,0,0,0,75,9000,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2008,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,768,768,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,786,804,0,1590,0,0,2,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2008,0,1,0,0,2,676,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.254867571593,338,2358,2.5,1590,30
"455",455,90,0,0,0,1,0,63,9297,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,1976,1976,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1606,0,0,0,0,0,1,0,0,122,1728,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1728,0,0,1728,2,0,2,0,4,2,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1976,0,0,1,0,2,560,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.1442025609469,280,3456,4,1728,0
"456",456,20,0,0,0,1,0,80,9600,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,6,1973,1973,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,320,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,916,0,0,0,0,0,1,0,0,326,1242,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1242,0,0,1242,0,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1973,0,0,1,0,2,528,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0754000198775,264,2484,1.5,1242,0
"457",457,70,0,0,0,0,1,34,4571,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5,1916,1950,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,624,624,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,624,720,0,1344,0,0,1,0,4,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1916,0,0,1,0,3,513,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,96,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.4927329616823,171,1968,1,1344,96
"459",459,70,0,0,0,0,1,60,5100,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,7,1925,1996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,588,588,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,833,833,0,1666,0,0,1,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1925,0,0,1,0,1,228,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,192,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.9891658551274,228,2254,1,1666,255
"460",460,50,0,0,0,1,0,51,7015,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,4,1950,1950,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,161,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,185,0,0,0,0,0,1,0,0,524,709,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,979,224,0,1203,1,0,1,0,3,1,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1950,0,0,1,0,1,352,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6082447356423,352,1912,2,1203,248
"461",461,60,0,1,0,0,0,75,8004,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2009,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,110,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,544,0,0,0,0,0,1,0,0,288,832,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,832,1103,0,1935,1,0,2,1,3,1,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2009,1,0,0,0,2,552,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,150,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.4815657332119,276,2767,3.5,1935,150
"462",462,70,0,0,0,1,0,60,7200,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,9,1936,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,350,0,1,0,0,0,0,0,210,0,560,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,575,560,0,1135,1,0,1,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1971,0,1,0,0,2,576,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,256,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.9511868474935,288,1695,2,1135,256
"463",463,20,0,0,0,1,0,60,8281,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1965,1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,553,0,1,0,0,0,0,0,311,0,864,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,864,0,0,864,0,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,1,0,1,360,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,236,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.0410641112224,360,1728,1,864,236
"464",464,70,0,0,0,1,0,74,11988,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,7,1934,1995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,326,0,0,0,0,0,1,0,0,389,715,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,849,811,0,1660,0,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1939,0,0,1,0,1,240,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1479190307597,240,2375,1.5,1660,0
"465",465,20,0,0,0,1,0,60,8430,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1978,1978,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,136,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,616,0,0,0,0,0,1,0,0,424,1040,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1040,0,0,1040,0,0,2,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7280449090708,0,2080,2,1040,0
"466",466,120,0,0,0,0,1,43,3072,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5,2004,2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1375,1375,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1414,0,0,1414,0,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2004,1,0,0,0,2,398,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,144,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0936931096383,199,2789,2,1414,164
"467",467,20,0,0,0,1,0,85,10628,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1970,1970,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,778,0,0,0,0,0,1,0,0,499,1277,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1277,0,0,1277,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1970,0,0,1,0,2,526,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,176,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0257550794049,263,2554,2,1277,176
"468",468,70,0,0,0,1,0,79,9480,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,7,1942,1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,224,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,386,0,0,0,0,0,1,0,0,342,728,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,888,756,0,1644,0,0,1,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1942,0,0,1,0,1,312,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,168,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8947875333545,312,2372,1.5,1644,168
"469",469,20,0,0,0,1,0,98,11428,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2006,2006,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,248,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1626,1626,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1634,0,0,1634,0,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2006,0,1,0,0,3,866,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.4292201968364,288.666666666667,3260,2,1634,44
"470",470,60,0,0,0,1,0,76,9291,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1993,1993,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,120,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,426,0,0,0,0,0,1,0,0,406,832,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,832,878,0,1710,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1993,0,1,0,0,2,506,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,144,70,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.138869243416,253,2542,2.5,1710,214
"471",471,120,0,0,0,1,0,60,6820,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5,1985,1985,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,368,0,1,0,0,0,0,0,1120,0,1488,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1502,0,0,1502,1,0,1,1,1,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1985,0,1,0,0,2,528,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,54,0,0,140,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2643462706242,264,2990,2.5,1502,194
